"Province_State" "Country_Region" "Confirmed" "Deaths" "Recovered" "Active"
"2852" "Oklahoma" "US" 2492 38 0 2454
"2853" "Oklahoma" "US" 533 4 0 529
"2854" "Oklahoma" "US" 1010 11 0 999
"2855" "Oklahoma" "US" 3852 44 0 3808
"2856" "Oklahoma" "US" 1608 12 0 1596
"2857" "Oklahoma" "US" 611 12 0 599
"2858" "Oklahoma" "US" 625 7 0 618
"2859" "Oklahoma" "US" 4140 33 0 4107
"2860" "Oklahoma" "US" 2406 36 0 2370
"2861" "Oklahoma" "US" 3024 14 0 3010
"2862" "Oklahoma" "US" 1106 8 0 1098
"2863" "Oklahoma" "US" 785 4 0 781
"2864" "Oklahoma" "US" 1366 7 0 1359
"2865" "Oklahoma" "US" 2935 27 0 2908
"2866" "Oklahoma" "US" 4043 30 0 4013
"2867" "Oklahoma" "US" 3171 57 0 3114
"2868" "Oklahoma" "US" 1522 18 0 1504
"2869" "Oklahoma" "US" 1419 11 0 1408
"2870" "Oklahoma" "US" 7364 56 0 7308
"2871" "Oklahoma" "US" 1098 7 0 1091
"2872" "Oklahoma" "US" 813 10 0 803
"2873" "Oklahoma" "US" 1522 15 0 1507
"2874" "Oklahoma" "US" 64977 467 0 64510
"2875" "Oklahoma" "US" 2944 30 0 2914
"2876" "Oklahoma" "US" 3470 31 0 3439
"2877" "Oklahoma" "US" 3043 32 0 3011
"2878" "Oklahoma" "US" 0 0 0 0
"2879" "Oklahoma" "US" 1237 16 0 1221
"2880" "Oklahoma" "US" 6833 33 0 6800
"2881" "Oklahoma" "US" 3490 25 0 3465
"2882" "Oklahoma" "US" 3638 27 0 3611
"2883" "Oklahoma" "US" 6296 41 0 6255
"2884" "Oklahoma" "US" 796 6 0 790
"2885" "Oklahoma" "US" 291 6 0 285
"2886" "Oklahoma" "US" 7674 88 0 7586
"2887" "Oklahoma" "US" 2095 21 0 2074
"2888" "Oklahoma" "US" 2974 20 0 2954
"2889" "Oklahoma" "US" 3550 27 0 3523
"2890" "Oklahoma" "US" 3099 18 0 3081
"2891" "Oklahoma" "US" 614 10 0 604
"2892" "Oklahoma" "US" 54116 455 0 53661
"2893" "Oklahoma" "US" 100 0 0 100
"2894" "Oklahoma" "US" 5506 52 0 5454
"2895" "Oklahoma" "US" 3579 66 0 3513
"2896" "Oklahoma" "US" 873 3 0 870
"2897" "Oklahoma" "US" 1060 5 0 1055
"2898" "Oklahoma" "US" 2660 10 0 2650
"2899" "Oregon" "US" 517 5 0 512
"2900" "Oregon" "US" 1558 12 0 1546
"2901" "Oregon" "US" 11082 119 0 10963
"2902" "Oregon" "US" 626 3 0 623
"2903" "Oregon" "US" 961 16 0 945
"2904" "Oregon" "US" 884 13 0 871
"2905" "Oregon" "US" 530 8 0 522
"2906" "Oregon" "US" 306 3 0 303
"2907" "Oregon" "US" 4541 27 0 4514
"2908" "Oregon" "US" 1554 42 0 1512
"2909" "Oregon" "US" 45 1 0 44
"2910" "Oregon" "US" 174 1 0 173
"2911" "Oregon" "US" 156 3 0 153
"2912" "Oregon" "US" 903 20 0 883
"2913" "Oregon" "US" 6524 80 0 6444
"2914" "Oregon" "US" 1603 20 0 1583
"2915" "Oregon" "US" 1487 28 0 1459
"2916" "Oregon" "US" 2260 26 0 2234
"2917" "Oregon" "US" 219 4 0 215
"2918" "Oregon" "US" 7705 96 0 7609
"2919" "Oregon" "US" 950 17 0 933
"2920" "Oregon" "US" 2946 36 0 2910
"2921" "Oregon" "US" 3041 51 0 2990
"2922" "Oregon" "US" 15440 223 0 15217
"2923" "Oregon" "US" 885 9 0 876
"2924" "Oregon" "US" 27137 411 0 26726
"2925" "Oregon" "US" 2275 34 0 2241
"2926" "Oregon" "US" 47 0 0 47
"2927" "Oregon" "US" 355 2 0 353
"2928" "Oregon" "US" 6304 60 0 6244
"2929" "Oregon" "US" 0 0 0 0
"2930" "Oregon" "US" 1055 16 0 1039
"2931" "Oregon" "US" 92 3 0 89
"2932" "Oregon" "US" 997 22 0 975
"2933" "Oregon" "US" 17506 155 0 17351
"2934" "Oregon" "US" 17 1 0 16
"2935" "Oregon" "US" 3001 37 0 2964
"2936" "Pennsylvania" "US" 5341 112 0 5229
"2937" "Pennsylvania" "US" 60707 1180 0 59527
"2938" "Pennsylvania" "US" 3992 82 0 3910
"2939" "Pennsylvania" "US" 9560 275 0 9285
"2940" "Pennsylvania" "US" 3224 100 0 3124
"2941" "Pennsylvania" "US" 26512 628 0 25884
"2942" "Pennsylvania" "US" 8797 192 0 8605
"2943" "Pennsylvania" "US" 3394 60 0 3334
"2944" "Pennsylvania" "US" 34178 940 0 33238
"2945" "Pennsylvania" "US" 10863 246 0 10617
"2946" "Pennsylvania" "US" 9638 286 0 9352
"2947" "Pennsylvania" "US" 186 4 0 182
"2948" "Pennsylvania" "US" 3456 97 0 3359
"2949" "Pennsylvania" "US" 9743 152 0 9591
"2950" "Pennsylvania" "US" 21556 542 0 21014
"2951" "Pennsylvania" "US" 2242 51 0 2191
"2952" "Pennsylvania" "US" 4791 56 0 4735
"2953" "Pennsylvania" "US" 2206 32 0 2174
"2954" "Pennsylvania" "US" 3369 88 0 3281
"2955" "Pennsylvania" "US" 5346 101 0 5245
"2956" "Pennsylvania" "US" 11883 344 0 11539
"2957" "Pennsylvania" "US" 15529 355 0 15174
"2958" "Pennsylvania" "US" 32640 1013 0 31627
"2959" "Pennsylvania" "US" 1670 23 0 1647
"2960" "Pennsylvania" "US" 13120 262 0 12858
"2961" "Pennsylvania" "US" 8472 146 0 8326
"2962" "Pennsylvania" "US" 415 6 0 409
"2963" "Pennsylvania" "US" 9952 261 0 9691
"2964" "Pennsylvania" "US" 847 11 0 836
"2965" "Pennsylvania" "US" 2004 22 0 1982
"2966" "Pennsylvania" "US" 3429 92 0 3337
"2967" "Pennsylvania" "US" 4341 132 0 4209
"2968" "Pennsylvania" "US" 2145 54 0 2091
"2969" "Pennsylvania" "US" 1495 61 0 1434
"2970" "Pennsylvania" "US" 10229 282 0 9947
"2971" "Pennsylvania" "US" 31672 786 0 30886
"2972" "Pennsylvania" "US" 4790 139 0 4651
"2973" "Pennsylvania" "US" 10075 172 0 9903
"2974" "Pennsylvania" "US" 23595 556 0 23039
"2975" "Pennsylvania" "US" 19428 497 0 18931
"2976" "Pennsylvania" "US" 6858 142 0 6716
"2977" "Pennsylvania" "US" 2079 32 0 2047
"2978" "Pennsylvania" "US" 6618 171 0 6447
"2979" "Pennsylvania" "US" 3758 128 0 3630
"2980" "Pennsylvania" "US" 7110 216 0 6894
"2981" "Pennsylvania" "US" 40964 1226 0 39738
"2982" "Pennsylvania" "US" 1289 31 0 1258
"2983" "Pennsylvania" "US" 19205 481 0 18724
"2984" "Pennsylvania" "US" 5728 254 0 5474
"2985" "Pennsylvania" "US" 2005 51 0 1954
"2986" "Pennsylvania" "US" 98541 2599 0 95942
"2987" "Pennsylvania" "US" 1702 36 0 1666
"2988" "Pennsylvania" "US" 705 15 0 690
"2989" "Pennsylvania" "US" 9412 273 0 9139
"2990" "Pennsylvania" "US" 2164 49 0 2115
"2991" "Pennsylvania" "US" 5629 109 0 5520
"2992" "Pennsylvania" "US" 186 3 0 183
"2993" "Pennsylvania" "US" 1209 41 0 1168
"2994" "Pennsylvania" "US" 2080 77 0 2003
"2995" "Pennsylvania" "US" 0 0 0 0
"2996" "Pennsylvania" "US" 3381 52 0 3329
"2997" "Pennsylvania" "US" 2736 57 0 2679
"2998" "Pennsylvania" "US" 1755 53 0 1702
"2999" "Pennsylvania" "US" 10433 156 0 10277
"3000" "Pennsylvania" "US" 2232 25 0 2207
"3001" "Pennsylvania" "US" 21853 481 0 21372
"3002" "Pennsylvania" "US" 907 32 0 875
"3003" "Pennsylvania" "US" 26494 489 0 26005
"3004" "Puerto Rico" "US" 345 0 0 345
"3005" "Puerto Rico" "US" 762 0 0 762
"3006" "Puerto Rico" "US" 921 0 0 921
"3007" "Puerto Rico" "US" 686 0 0 686
"3008" "Puerto Rico" "US" 325 0 0 325
"3009" "Puerto Rico" "US" 508 0 0 508
"3010" "Puerto Rico" "US" 1922 0 0 1922
"3011" "Puerto Rico" "US" 159 0 0 159
"3012" "Puerto Rico" "US" 464 0 0 464
"3013" "Puerto Rico" "US" 662 0 0 662
"3014" "Puerto Rico" "US" 6372 0 0 6372
"3015" "Puerto Rico" "US" 428 0 0 428
"3016" "Puerto Rico" "US" 3748 0 0 3748
"3017" "Puerto Rico" "US" 739 0 0 739
"3018" "Puerto Rico" "US" 1100 0 0 1100
"3019" "Puerto Rico" "US" 5301 0 0 5301
"3020" "Puerto Rico" "US" 749 0 0 749
"3021" "Puerto Rico" "US" 764 0 0 764
"3022" "Puerto Rico" "US" 204 0 0 204
"3023" "Puerto Rico" "US" 458 0 0 458
"3024" "Puerto Rico" "US" 795 0 0 795
"3025" "Puerto Rico" "US" 538 0 0 538
"3026" "Puerto Rico" "US" 470 0 0 470
"3027" "Puerto Rico" "US" 972 0 0 972
"3028" "Puerto Rico" "US" 23 0 0 23
"3029" "Puerto Rico" "US" 1293 0 0 1293
"3030" "Puerto Rico" "US" 697 0 0 697
"3031" "Puerto Rico" "US" 337 0 0 337
"3032" "Puerto Rico" "US" 121 0 0 121
"3033" "Puerto Rico" "US" 442 0 0 442
"3034" "Puerto Rico" "US" 166 0 0 166
"3035" "Puerto Rico" "US" 2769 0 0 2769
"3036" "Puerto Rico" "US" 1187 0 0 1187
"3037" "Puerto Rico" "US" 680 0 0 680
"3038" "Puerto Rico" "US" 246 0 0 246
"3039" "Puerto Rico" "US" 954 0 0 954
"3040" "Puerto Rico" "US" 797 0 0 797
"3041" "Puerto Rico" "US" 150 0 0 150
"3042" "Puerto Rico" "US" 627 0 0 627
"3043" "Puerto Rico" "US" 1187 0 0 1187
"3044" "Puerto Rico" "US" 166 0 0 166
"3045" "Puerto Rico" "US" 443 0 0 443
"3046" "Puerto Rico" "US" 114 0 0 114
"3047" "Puerto Rico" "US" 833 0 0 833
"3048" "Puerto Rico" "US" 643 0 0 643
"3049" "Puerto Rico" "US" 375 0 0 375
"3050" "Puerto Rico" "US" 921 0 0 921
"3051" "Puerto Rico" "US" 54 0 0 54
"3052" "Puerto Rico" "US" 183 0 0 183
"3053" "Puerto Rico" "US" 1044 0 0 1044
"3054" "Puerto Rico" "US" 921 0 0 921
"3055" "Puerto Rico" "US" 896 0 0 896
"3056" "Puerto Rico" "US" 522 0 0 522
"3057" "Puerto Rico" "US" 945 0 0 945
"3058" "Puerto Rico" "US" 485 0 0 485
"3059" "Puerto Rico" "US" 209 0 0 209
"3060" "Puerto Rico" "US" 181 0 0 181
"3061" "Puerto Rico" "US" 320 0 0 320
"3062" "Puerto Rico" "US" 1691 0 0 1691
"3063" "Puerto Rico" "US" 487 0 0 487
"3064" "Puerto Rico" "US" 250 0 0 250
"3065" "Puerto Rico" "US" 1106 0 0 1106
"3066" "Puerto Rico" "US" 188 0 0 188
"3067" "Puerto Rico" "US" 474 0 0 474
"3068" "Puerto Rico" "US" 313 0 0 313
"3069" "Puerto Rico" "US" 11798 0 0 11798
"3070" "Puerto Rico" "US" 1020 0 0 1020
"3071" "Puerto Rico" "US" 870 0 0 870
"3072" "Puerto Rico" "US" 257 0 0 257
"3073" "Puerto Rico" "US" 2385 0 0 2385
"3074" "Puerto Rico" "US" 2411 0 0 2411
"3075" "Puerto Rico" "US" 1864 0 0 1864
"3076" "Puerto Rico" "US" 2531 1630 0 901
"3077" "Puerto Rico" "US" 587 0 0 587
"3078" "Puerto Rico" "US" 1106 0 0 1106
"3079" "Puerto Rico" "US" 1807 0 0 1807
"3080" "Puerto Rico" "US" 106 0 0 106
"3081" "Puerto Rico" "US" 478 0 0 478
"3082" "Puerto Rico" "US" 576 0 0 576
"3083" "Puerto Rico" "US" 491 0 0 491
"3084" "Recovered" "US" 0 0 0 0
"3085" "Rhode Island" "US" 2834 71 0 2763
"3086" "Rhode Island" "US" 10783 212 0 10571
"3087" "Rhode Island" "US" 3069 11 0 3058
"3088" "Rhode Island" "US" 62846 1436 0 61410
"3089" "Rhode Island" "US" 13088 64 0 13024
"3090" "Rhode Island" "US" 4994 122 0 4872
"3091" "South Carolina" "US" 1383 26 0 1357
"3092" "South Carolina" "US" 10287 146 0 10141
"3093" "South Carolina" "US" 569 10 0 559
"3094" "South Carolina" "US" 13820 303 0 13517
"3095" "South Carolina" "US" 1048 40 0 1008
"3096" "South Carolina" "US" 1707 36 0 1671
"3097" "South Carolina" "US" 10915 116 0 10799
"3098" "South Carolina" "US" 10304 119 0 10185
"3099" "South Carolina" "US" 918 22 0 896
"3100" "South Carolina" "US" 26967 335 0 26632
"3101" "South Carolina" "US" 3514 88 0 3426
"3102" "South Carolina" "US" 2580 46 0 2534
"3103" "South Carolina" "US" 2653 66 0 2587
"3104" "South Carolina" "US" 1996 81 0 1915
"3105" "South Carolina" "US" 2210 58 0 2152
"3106" "South Carolina" "US" 5405 105 0 5300
"3107" "South Carolina" "US" 2854 64 0 2790
"3108" "South Carolina" "US" 9712 131 0 9581
"3109" "South Carolina" "US" 1780 26 0 1754
"3110" "South Carolina" "US" 1521 54 0 1467
"3111" "South Carolina" "US" 12354 291 0 12063
"3112" "South Carolina" "US" 4450 95 0 4355
"3113" "South Carolina" "US" 44698 574 0 44124
"3114" "South Carolina" "US" 4832 104 0 4728
"3115" "South Carolina" "US" 1213 38 0 1175
"3116" "South Carolina" "US" 23340 353 0 22987
"3117" "South Carolina" "US" 1552 26 0 1526
"3118" "South Carolina" "US" 4392 83 0 4309
"3119" "South Carolina" "US" 6099 95 0 6004
"3120" "South Carolina" "US" 4212 96 0 4116
"3121" "South Carolina" "US" 1320 43 0 1277
"3122" "South Carolina" "US" 19622 294 0 19328
"3123" "South Carolina" "US" 2330 75 0 2255
"3124" "South Carolina" "US" 2141 32 0 2109
"3125" "South Carolina" "US" 530 9 0 521
"3126" "South Carolina" "US" 3227 73 0 3154
"3127" "South Carolina" "US" 6056 73 0 5983
"3128" "South Carolina" "US" 5876 158 0 5718
"3129" "South Carolina" "US" 12088 175 0 11913
"3130" "South Carolina" "US" 29345 355 0 28990
"3131" "South Carolina" "US" 1097 29 0 1068
"3132" "South Carolina" "US" 23119 440 0 22679
"3133" "South Carolina" "US" 6353 125 0 6228
"3134" "South Carolina" "US" 0 0 0 0
"3135" "South Carolina" "US" 1766 48 0 1718
"3136" "South Carolina" "US" 2582 65 0 2517
"3137" "South Carolina" "US" 17788 190 0 17598
"3138" "South Dakota" "US" 426 10 0 416
"3139" "South Dakota" "US" 2553 38 0 2515
"3140" "South Dakota" "US" 367 8 0 359
"3141" "South Dakota" "US" 1496 23 0 1473
"3142" "South Dakota" "US" 3188 31 0 3157
"3143" "South Dakota" "US" 4657 68 0 4589
"3144" "South Dakota" "US" 653 8 0 645
"3145" "South Dakota" "US" 415 10 0 405
"3146" "South Dakota" "US" 922 20 0 902
"3147" "South Dakota" "US" 116 4 0 112
"3148" "South Dakota" "US" 1156 13 0 1143
"3149" "South Dakota" "US" 323 2 0 321
"3150" "South Dakota" "US" 1681 12 0 1669
"3151" "South Dakota" "US" 3596 72 0 3524
"3152" "South Dakota" "US" 453 11 0 442
"3153" "South Dakota" "US" 695 9 0 686
"3154" "South Dakota" "US" 2798 53 0 2745
"3155" "South Dakota" "US" 561 21 0 540
"3156" "South Dakota" "US" 437 7 0 430
"3157" "South Dakota" "US" 1339 14 0 1325
"3158" "South Dakota" "US" 395 9 0 386
"3159" "South Dakota" "US" 415 5 0 410
"3160" "South Dakota" "US" 470 13 0 457
"3161" "South Dakota" "US" 316 13 0 303
"3162" "South Dakota" "US" 849 35 0 814
"3163" "South Dakota" "US" 492 26 0 466
"3164" "South Dakota" "US" 237 9 0 228
"3165" "South Dakota" "US" 631 37 0 594
"3166" "South Dakota" "US" 317 4 0 313
"3167" "South Dakota" "US" 321 3 0 318
"3168" "South Dakota" "US" 89 1 0 88
"3169" "South Dakota" "US" 2085 29 0 2056
"3170" "South Dakota" "US" 719 20 0 699
"3171" "South Dakota" "US" 134 1 0 133
"3172" "South Dakota" "US" 267 12 0 255
"3173" "South Dakota" "US" 265 16 0 249
"3174" "South Dakota" "US" 70 0 0 70
"3175" "South Dakota" "US" 570 13 0 557
"3176" "South Dakota" "US" 1071 16 0 1055
"3177" "South Dakota" "US" 2652 31 0 2621
"3178" "South Dakota" "US" 7078 68 0 7010
"3179" "South Dakota" "US" 553 9 0 544
"3180" "South Dakota" "US" 269 5 0 264
"3181" "South Dakota" "US" 704 22 0 682
"3182" "South Dakota" "US" 196 3 0 193
"3183" "South Dakota" "US" 2350 24 0 2326
"3184" "South Dakota" "US" 225 2 0 223
"3185" "South Dakota" "US" 243 7 0 236
"3186" "South Dakota" "US" 25924 285 0 25639
"3187" "South Dakota" "US" 556 14 0 542
"3188" "South Dakota" "US" 1976 37 0 1939
"3189" "South Dakota" "US" 11797 144 0 11653
"3190" "South Dakota" "US" 302 11 0 291
"3191" "South Dakota" "US" 326 3 0 323
"3192" "South Dakota" "US" 1058 32 0 1026
"3193" "South Dakota" "US" 313 3 0 310
"3194" "South Dakota" "US" 722 24 0 698
"3195" "South Dakota" "US" 291 2 0 289
"3196" "South Dakota" "US" 122 3 0 119
"3197" "South Dakota" "US" 1186 19 0 1167
"3198" "South Dakota" "US" 639 13 0 626
"3199" "South Dakota" "US" 998 49 0 949
"3200" "South Dakota" "US" 0 0 0 0
"3201" "South Dakota" "US" 1721 30 0 1691
"3202" "South Dakota" "US" 661 14 0 647
"3203" "South Dakota" "US" 2591 27 0 2564
"3204" "South Dakota" "US" 320 8 0 312
"3205" "Tennessee" "US" 6433 90 0 6343
"3206" "Tennessee" "US" 5084 76 0 5008
"3207" "Tennessee" "US" 1269 32 0 1237
"3208" "Tennessee" "US" 1695 10 0 1685
"3209" "Tennessee" "US" 11127 110 0 11017
"3210" "Tennessee" "US" 10117 86 0 10031
"3211" "Tennessee" "US" 3062 39 0 3023
"3212" "Tennessee" "US" 1494 16 0 1478
"3213" "Tennessee" "US" 2943 56 0 2887
"3214" "Tennessee" "US" 4918 103 0 4815
"3215" "Tennessee" "US" 3199 28 0 3171
"3216" "Tennessee" "US" 1668 36 0 1632
"3217" "Tennessee" "US" 1885 20 0 1865
"3218" "Tennessee" "US" 894 25 0 869
"3219" "Tennessee" "US" 3270 52 0 3218
"3220" "Tennessee" "US" 5401 76 0 5325
"3221" "Tennessee" "US" 1774 37 0 1737
"3222" "Tennessee" "US" 5122 58 0 5064
"3223" "Tennessee" "US" 67645 626 0 67019
"3224" "Tennessee" "US" 2338 37 0 2301
"3225" "Tennessee" "US" 1428 23 0 1405
"3226" "Tennessee" "US" 5120 74 0 5046
"3227" "Tennessee" "US" 4571 79 0 4492
"3228" "Tennessee" "US" 3761 51 0 3710
"3229" "Tennessee" "US" 2054 30 0 2024
"3230" "Tennessee" "US" 3913 51 0 3862
"3231" "Tennessee" "US" 5441 102 0 5339
"3232" "Tennessee" "US" 3073 68 0 3005
"3233" "Tennessee" "US" 1980 28 0 1952
"3234" "Tennessee" "US" 6294 103 0 6191
"3235" "Tennessee" "US" 1348 20 0 1328
"3236" "Tennessee" "US" 6576 96 0 6480
"3237" "Tennessee" "US" 32446 305 0 32141
"3238" "Tennessee" "US" 381 6 0 375
"3239" "Tennessee" "US" 3019 49 0 2970
"3240" "Tennessee" "US" 2896 38 0 2858
"3241" "Tennessee" "US" 4242 63 0 4179
"3242" "Tennessee" "US" 2327 41 0 2286
"3243" "Tennessee" "US" 3229 51 0 3178
"3244" "Tennessee" "US" 2487 48 0 2439
"3245" "Tennessee" "US" 2137 30 0 2107
"3246" "Tennessee" "US" 908 22 0 886
"3247" "Tennessee" "US" 1254 16 0 1238
"3248" "Tennessee" "US" 1017 20 0 997
"3249" "Tennessee" "US" 4406 73 0 4333
"3250" "Tennessee" "US" 1915 30 0 1885
"3251" "Tennessee" "US" 36717 357 0 36360
"3252" "Tennessee" "US" 1514 19 0 1495
"3253" "Tennessee" "US" 2849 31 0 2818
"3254" "Tennessee" "US" 4885 66 0 4819
"3255" "Tennessee" "US" 1237 20 0 1217
"3256" "Tennessee" "US" 3639 39 0 3600
"3257" "Tennessee" "US" 4713 46 0 4667
"3258" "Tennessee" "US" 2773 48 0 2725
"3259" "Tennessee" "US" 8769 162 0 8607
"3260" "Tennessee" "US" 2120 27 0 2093
"3261" "Tennessee" "US" 3209 33 0 3176
"3262" "Tennessee" "US" 10442 116 0 10326
"3263" "Tennessee" "US" 4853 71 0 4782
"3264" "Tennessee" "US" 2257 42 0 2215
"3265" "Tennessee" "US" 1070 16 0 1054
"3266" "Tennessee" "US" 4328 62 0 4266
"3267" "Tennessee" "US" 13352 138 0 13214
"3268" "Tennessee" "US" 770 6 0 764
"3269" "Tennessee" "US" 1777 12 0 1765
"3270" "Tennessee" "US" 3891 74 0 3817
"3271" "Tennessee" "US" 15822 70 0 15752
"3272" "Tennessee" "US" 2428 41 0 2387
"3273" "Tennessee" "US" 916 24 0 892
"3274" "Tennessee" "US" 633 18 0 615
"3275" "Tennessee" "US" 1338 17 0 1321
"3276" "Tennessee" "US" 9566 128 0 9438
"3277" "Tennessee" "US" 3627 53 0 3574
"3278" "Tennessee" "US" 4940 70 0 4870
"3279" "Tennessee" "US" 7271 80 0 7191
"3280" "Tennessee" "US" 31563 267 0 31296
"3281" "Tennessee" "US" 2168 28 0 2140
"3282" "Tennessee" "US" 1308 18 0 1290
"3283" "Tennessee" "US" 9947 88 0 9859
"3284" "Tennessee" "US" 72840 1029 0 71811
"3285" "Tennessee" "US" 2229 24 0 2205
"3286" "Tennessee" "US" 1001 20 0 981
"3287" "Tennessee" "US" 12010 200 0 11810
"3288" "Tennessee" "US" 17405 223 0 17182
"3289" "Tennessee" "US" 5923 60 0 5863
"3290" "Tennessee" "US" 2260 13 0 2247
"3291" "Tennessee" "US" 21199 112 0 21087
"3292" "Tennessee" "US" 1587 41 0 1546
"3293" "Tennessee" "US" 1334 20 0 1314
"3294" "Tennessee" "US" 617 7 0 610
"3295" "Tennessee" "US" 4801 51 0 4750
"3296" "Tennessee" "US" 11414 186 0 11228
"3297" "Tennessee" "US" 2561 18 0 2543
"3298" "Tennessee" "US" 3321 47 0 3274
"3299" "Tennessee" "US" 2976 41 0 2935
"3300" "Tennessee" "US" 20319 135 0 20184
"3301" "Tennessee" "US" 13819 141 0 13678
"3302" "Texas" "US" 5484 71 0 5413
"3303" "Texas" "US" 1523 32 0 1491
"3304" "Texas" "US" 6237 161 0 6076
"3305" "Texas" "US" 810 25 0 785
"3306" "Texas" "US" 648 6 0 642
"3307" "Texas" "US" 116 5 0 111
"3308" "Texas" "US" 3436 76 0 3360
"3309" "Texas" "US" 1205 15 0 1190
"3310" "Texas" "US" 734 13 0 721
"3311" "Texas" "US" 746 15 0 731
"3312" "Texas" "US" 4142 48 0 4094
"3313" "Texas" "US" 240 7 0 233
"3314" "Texas" "US" 2898 49 0 2849
"3315" "Texas" "US" 15111 182 0 14929
"3316" "Texas" "US" 133519 1859 0 131660
"3317" "Texas" "US" 305 9 0 296
"3318" "Texas" "US" 18 0 0 18
"3319" "Texas" "US" 934 18 0 916
"3320" "Texas" "US" 4413 131 0 4282
"3321" "Texas" "US" 24013 255 0 23758
"3322" "Texas" "US" 15816 147 0 15669
"3323" "Texas" "US" 913 8 0 905
"3324" "Texas" "US" 108 3 0 105
"3325" "Texas" "US" 652 29 0 623
"3326" "Texas" "US" 3122 72 0 3050
"3327" "Texas" "US" 1024 19 0 1005
"3328" "Texas" "US" 2076 30 0 2046
"3329" "Texas" "US" 2625 50 0 2575
"3330" "Texas" "US" 1298 11 0 1287
"3331" "Texas" "US" 902 24 0 878
"3332" "Texas" "US" 31192 1201 0 29991
"3333" "Texas" "US" 872 28 0 844
"3334" "Texas" "US" 325 11 0 314
"3335" "Texas" "US" 1378 54 0 1324
"3336" "Texas" "US" 824 19 0 805
"3337" "Texas" "US" 3122 11 0 3111
"3338" "Texas" "US" 3348 84 0 3264
"3339" "Texas" "US" 1260 11 0 1249
"3340" "Texas" "US" 823 12 0 811
"3341" "Texas" "US" 210 11 0 199
"3342" "Texas" "US" 413 10 0 403
"3343" "Texas" "US" 533 16 0 517
"3344" "Texas" "US" 56988 422 0 56566
"3345" "Texas" "US" 229 6 0 223
"3346" "Texas" "US" 1126 16 0 1110
"3347" "Texas" "US" 6863 166 0 6697
"3348" "Texas" "US" 1098 33 0 1065
"3349" "Texas" "US" 237 4 0 233
"3350" "Texas" "US" 2633 40 0 2593
"3351" "Texas" "US" 3975 36 0 3939
"3352" "Texas" "US" 168 6 0 162
"3353" "Texas" "US" 534 10 0 524
"3354" "Texas" "US" 484 12 0 472
"3355" "Texas" "US" 379 22 0 357
"3356" "Texas" "US" 283 4 0 279
"3357" "Texas" "US" 465 19 0 446
"3358" "Texas" "US" 217219 2239 0 214980
"3359" "Texas" "US" 1517 55 0 1462
"3360" "Texas" "US" 1526 50 0 1476
"3361" "Texas" "US" 2370 57 0 2313
"3362" "Texas" "US" 173 4 0 169
"3363" "Texas" "US" 43107 393 0 42714
"3364" "Texas" "US" 133 7 0 126
"3365" "Texas" "US" 797 13 0 784
"3366" "Texas" "US" 275 7 0 268
"3367" "Texas" "US" 985 31 0 954
"3368" "Texas" "US" 910 17 0 893
"3369" "Texas" "US" 11543 246 0 11297
"3370" "Texas" "US" 200 3 0 197
"3371" "Texas" "US" 103197 1836 0 101361
"3372" "Texas" "US" 14984 185 0 14799
"3373" "Texas" "US" 3262 34 0 3228
"3374" "Texas" "US" 1249 20 0 1229
"3375" "Texas" "US" 2193 59 0 2134
"3376" "Texas" "US" 1367 39 0 1328
"3377" "Texas" "US" 250 10 0 240
"3378" "Texas" "US" 611 25 0 586
"3379" "Texas" "US" 71 5 0 66
"3380" "Texas" "US" 39662 411 0 39251
"3381" "Texas" "US" 507 15 0 492
"3382" "Texas" "US" 966 26 0 940
"3383" "Texas" "US" 2021 19 0 2002
"3384" "Texas" "US" 1279 32 0 1247
"3385" "Texas" "US" 24028 231 0 23797
"3386" "Texas" "US" 276 17 0 259
"3387" "Texas" "US" 1734 24 0 1710
"3388" "Texas" "US" 96 1 0 95
"3389" "Texas" "US" 299 8 0 291
"3390" "Texas" "US" 1822 25 0 1797
"3391" "Texas" "US" 1723 39 0 1684
"3392" "Texas" "US" 7922 194 0 7728
"3393" "Texas" "US" 7446 197 0 7249
"3394" "Texas" "US" 1899 48 0 1851
"3395" "Texas" "US" 8318 116 0 8202
"3396" "Texas" "US" 5449 132 0 5317
"3397" "Texas" "US" 263 9 0 254
"3398" "Texas" "US" 510 18 0 492
"3399" "Texas" "US" 662 15 0 647
"3400" "Texas" "US" 276 9 0 267
"3401" "Texas" "US" 3809 58 0 3751
"3402" "Texas" "US" 262525 3588 0 258937
"3403" "Texas" "US" 2901 68 0 2833
"3404" "Texas" "US" 317 0 0 317
"3405" "Texas" "US" 329 13 0 316
"3406" "Texas" "US" 12978 138 0 12840
"3407" "Texas" "US" 426 2 0 424
"3408" "Texas" "US" 4001 88 0 3913
"3409" "Texas" "US" 54600 2247 0 52353
"3410" "Texas" "US" 2307 38 0 2269
"3411" "Texas" "US" 2015 88 0 1927
"3412" "Texas" "US" 4577 77 0 4500
"3413" "Texas" "US" 2415 79 0 2336
"3414" "Texas" "US" 1204 28 0 1176
"3415" "Texas" "US" 4065 69 0 3996
"3416" "Texas" "US" 470 8 0 462
"3417" "Texas" "US" 4097 96 0 4001
"3418" "Texas" "US" 1236 53 0 1183
"3419" "Texas" "US" 76 1 0 75
"3420" "Texas" "US" 501 11 0 490
"3421" "Texas" "US" 1220 21 0 1199
"3422" "Texas" "US" 2481 47 0 2434
"3423" "Texas" "US" 114 1 0 113
