"season","codex","hill_size_x","k.point","meter.value","gate.factor","wind.factor","id","training","place","gender","hill_size_y","team","type","date"
"3638",2019,3123,134,120,1.8,7.13,9.9,"2019JP3123RL",0,"Oslo (NOR)","Men",134,1,0,"2019-03-09"
"3639",2019,3122,134,120,1.8,7.13,9.9,"2019JP3122RLT",1,"Oslo (NOR)","Men",134,0,0,"2019-03-08"
"3640",2019,3122,134,120,1.8,7.13,9.9,"2019JP3122RLQ",0,"Oslo (NOR)","Men",134,0,0,"2019-03-08"
"3641",2019,3121,145,130,1.8,7.99,11.7,"2019JP3121RTRIA",1,"Willingen (GER)","Men",145,0,0,"2019-02-17"
"3642",2019,3121,145,130,1.8,7.99,11.7,"2019JP3121RL",0,"Willingen (GER)","Men",145,0,0,"2019-02-17"
"3643",2019,3120,145,130,1.8,7.99,11.7,"2019JP3120RTRIA",1,"Willingen (GER)","Men",145,0,0,"2019-02-16"
"3644",2019,3120,145,130,1.8,7.99,11.7,"2019JP3120RL",0,"Willingen (GER)","Men",145,0,0,"2019-02-16"
"3645",2019,3119,145,130,1.8,7.99,11.7,"2019JP3119RL",0,"Willingen (GER)","Men",145,1,0,"2019-02-15"
"3646",2019,3118,130,116,1.8,7.56,9.9,"2019JP3118RTRIA",1,"Lahti (FIN)","Men",130,0,0,"2019-02-10"
"3647",2019,3118,130,116,1.8,7.56,9.9,"2019JP3118RL",0,"Lahti (FIN)","Men",130,0,0,"2019-02-10"
"3648",2019,3117,130,116,1.8,7.56,9.9,"2019JP3117RTRIA",1,"Lahti (FIN)","Men",130,1,0,"2019-02-09"
"3649",2019,3117,130,116,1.8,7.56,9.9,"2019JP3117RL",0,"Lahti (FIN)","Men",130,1,0,"2019-02-09"
"3650",2019,3116,130,116,1.8,7.56,9.9,"2019JP3116RLT",1,"Lahti (FIN)","Men",130,0,0,"2019-02-08"
"3651",2019,3116,130,116,1.8,7.56,9.9,"2019JP3116RLQ",0,"Lahti (FIN)","Men",130,0,0,"2019-02-08"
"3652",2019,3115,235,200,1.2,8.46,14.4,"2019JP3115RLQ",0,"Oberstdorf (GER)","Men",235,0,0,"2019-02-03"
"3653",2019,3115,235,200,1.2,8.46,14.4,"2019JP3115RL",0,"Oberstdorf (GER)","Men",235,0,0,"2019-02-03"
"3654",2019,3114,235,200,1.2,8.46,14.4,"2019JP3114RLQ",0,"Oberstdorf (GER)","Men",235,0,0,"2019-02-02"
"3655",2019,3114,235,200,1.2,8.46,14.4,"2019JP3114RL",0,"Oberstdorf (GER)","Men",235,0,0,"2019-02-02"
"3656",2019,3113,235,200,1.2,8.46,14.4,"2019JP3113RLT",1,"Oberstdorf (GER)","Men",235,0,0,"2019-02-01"
"3657",2019,3113,235,200,1.2,8.46,14.4,"2019JP3113RLQ",0,"Oberstdorf (GER)","Men",235,0,0,"2019-02-01"
"3658",2019,3113,235,200,1.2,8.46,14.4,"2019JP3113RL",0,"Oberstdorf (GER)","Men",235,0,0,"2019-02-01"
"3659",2019,3112,137,123,1.8,7.4,10.8,"2019JP3112RLQ",0,"Sapporo (JPN)","Men",137,0,0,"2019-01-27"
"3660",2019,3112,137,123,1.8,7.4,10.8,"2019JP3112RL",0,"Sapporo (JPN)","Men",137,0,0,"2019-01-27"
"3661",2019,3111,137,123,1.8,7.4,10.8,"2019JP3111RTRIA",1,"Sapporo (JPN)","Men",137,0,0,"2019-01-26"
"3662",2019,3111,137,123,1.8,7.4,10.8,"2019JP3111RL",0,"Sapporo (JPN)","Men",137,0,0,"2019-01-26"
"3663",2019,3110,137,123,1.8,7.4,10.8,"2019JP3110RLT",1,"Sapporo (JPN)","Men",137,0,0,"2019-01-25"
"3664",2019,3110,137,123,1.8,7.4,10.8,"2019JP3110RLQ",0,"Sapporo (JPN)","Men",137,0,0,"2019-01-25"
"3665",2019,3109,140,125,1.8,7.56,10.8,"2019JP3109RTRIA",1,"Zakopane (POL)","Men",134,0,0,"2019-01-20"
"3666",2019,3109,140,125,1.8,7.56,10.8,"2019JP3109RL",0,"Zakopane (POL)","Men",134,0,0,"2019-01-20"
"3667",2019,3108,140,125,1.8,7.56,10.8,"2019JP3108RTRIA",1,"Zakopane (POL)","Men",134,1,0,"2019-01-19"
"3668",2019,3108,140,125,1.8,7.56,10.8,"2019JP3108RL",0,"Zakopane (POL)","Men",134,1,0,"2019-01-19"
"3669",2019,3107,140,125,1.8,7.56,10.8,"2019JP3107RLT",1,"Zakopane (POL)","Men",134,0,0,"2019-01-18"
"3670",2019,3107,140,125,1.8,7.56,10.8,"2019JP3107RLQ",0,"Zakopane (POL)","Men",134,0,0,"2019-01-18"
"3671",2019,3105,142,125,1.8,4.86,10.8,"2019JP3105RL",0,"Bischofshofen (AUT)","Men",142,0,0,"2019-01-06"
"3672",2019,3104,142,125,1.8,4.86,10.8,"2019JP3104RLT",1,"Bischofshofen (AUT)","Men",142,0,0,"2019-01-06"
"3673",2019,3104,142,125,1.8,4.86,10.8,"2019JP3104RLQ",0,"Bischofshofen (AUT)","Men",142,0,0,"2019-01-06"
"3674",2019,3103,130,120,1.8,7.02,9.9,"2019JP3103RTRIA",1,"Innsbruck (AUT)","Men",130,0,0,"2019-01-04"
"3675",2019,3103,130,120,1.8,7.02,9.9,"2019JP3103RL",0,"Innsbruck (AUT)","Men",130,0,0,"2019-01-04"
"3676",2019,3102,130,120,1.8,7.02,9.9,"2019JP3102RLT",1,"Innsbruck (AUT)","Men",130,0,0,"2019-01-03"
"3677",2019,3102,130,120,1.8,7.02,9.9,"2019JP3102RLQ",0,"Innsbruck (AUT)","Men",130,0,0,"2019-01-03"
"3678",2019,3101,142,125,1.8,7.67,10.44,"2019JP3101RTRIA",1,"Garmisch-Partenkirchen (GER)","Men",142,0,0,"2019-01-01"
"3679",2019,3101,142,125,1.8,7.67,10.44,"2019JP3101RL",0,"Garmisch-Partenkirchen (GER)","Men",142,0,0,"2019-01-01"
"3680",2019,3100,142,125,1.8,7.67,10.44,"2019JP3100RLT",1,"Garmisch-Partenkirchen (GER)","Men",142,0,0,"2018-12-31"
"3681",2019,3100,142,125,1.8,7.67,10.44,"2019JP3100RLQ",0,"Garmisch-Partenkirchen (GER)","Men",142,0,0,"2018-12-31"
"3682",2019,3099,137,120,1.8,7.56,10.8,"2019JP3099RTRIA",1,"Oberstdorf (GER)","Men",137,0,0,"2018-12-30"
"3683",2019,3099,137,120,1.8,7.56,10.8,"2019JP3099RL",0,"Oberstdorf (GER)","Men",137,0,0,"2018-12-30"
"3684",2019,3098,137,120,1.8,7.56,10.8,"2019JP3098RLT",1,"Oberstdorf (GER)","Men",137,0,0,"2018-12-29"
"3685",2019,3098,137,120,1.8,7.56,10.8,"2019JP3098RLQ",0,"Oberstdorf (GER)","Men",137,0,0,"2018-12-29"
"3686",2019,3097,140,125,1.8,7.56,10.44,"2019JP3097RLQ",0,"Engelberg (SUI)","Men",140,0,0,"2018-12-16"
"3687",2019,3097,140,125,1.8,7.56,10.44,"2019JP3097RL",0,"Engelberg (SUI)","Men",140,0,0,"2018-12-16"
"3688",2019,3096,140,125,1.8,7.56,10.44,"2019JP3096RTRIA",1,"Engelberg (SUI)","Men",140,0,0,"2018-12-15"
"3689",2019,3096,140,125,1.8,7.56,10.44,"2019JP3096RL",0,"Engelberg (SUI)","Men",140,0,0,"2018-12-15"
"3690",2019,3095,140,125,1.8,7.56,10.44,"2019JP3095RLT",1,"Engelberg (SUI)","Men",140,0,0,"2018-12-14"
"3691",2019,3095,140,125,1.8,7.56,10.44,"2019JP3095RLQ",0,"Engelberg (SUI)","Men",140,0,0,"2018-12-14"
"3692",2019,3094,134,120,1.8,7.24,9.9,"2019JP3094RLQ",0,"Nizhny Tagil (RUS)","Men",134,0,0,"2018-12-02"
"3693",2019,3094,134,120,1.8,7.24,9.9,"2019JP3094RL",0,"Nizhny Tagil (RUS)","Men",134,0,0,"2018-12-02"
"3694",2019,3093,134,120,1.8,7.24,9.9,"2019JP3093RTRIA",1,"Nizhny Tagil (RUS)","Men",134,0,0,"2018-12-01"
"3695",2019,3093,134,120,1.8,7.24,9.9,"2019JP3093RL",0,"Nizhny Tagil (RUS)","Men",134,0,0,"2018-12-01"
"3696",2019,3092,134,120,1.8,7.24,9.9,"2019JP3092RLT",1,"Nizhny Tagil (RUS)","Men",134,0,0,"2018-11-30"
"3697",2019,3092,134,120,1.8,7.24,9.9,"2019JP3092RLQ",0,"Nizhny Tagil (RUS)","Men",134,0,0,"2018-11-30"
"3698",2019,3091,142,120,1.8,9.54,11.7,"2019JP3091RLQ",0,"Ruka (FIN)","Men",142,0,0,"2018-11-25"
"3699",2019,3091,142,120,1.8,9.54,11.7,"2019JP3091RL",0,"Ruka (FIN)","Men",142,0,0,"2018-11-25"
"3700",2019,3090,142,120,1.8,9.54,11.7,"2019JP3090RL",0,"Ruka (FIN)","Men",142,0,0,"2018-11-24"
"3701",2019,3088,134,120,1.8,7.24,10.8,"2019JP3088RTRIA",1,"Wisla (POL)","Men",134,0,0,"2018-11-18"
"3702",2019,3088,134,120,1.8,7.24,10.8,"2019JP3088RL",0,"Wisla (POL)","Men",134,0,0,"2018-11-18"
"3703",2019,3087,134,120,1.8,7.24,10.8,"2019JP3087RTRIA",1,"Wisla (POL)","Men",134,1,0,"2018-11-17"
"3704",2019,3087,134,120,1.8,7.24,10.8,"2019JP3087RL",0,"Wisla (POL)","Men",134,1,0,"2018-11-17"
"3705",2019,3086,134,120,1.8,7.24,10.8,"2019JP3086RLT",1,"Wisla (POL)","Men",134,0,0,"2018-11-16"
"3706",2019,3086,134,120,1.8,7.24,10.8,"2019JP3086RLQ",0,"Wisla (POL)","Men",134,0,0,"2018-11-16"
"3707",2019,3085,140,125,1.8,7.56,10.8,"2019JP3085RLT",1,"Chaikovski (RUS)","Women",140,0,0,"2019-03-24"
"3708",2019,3085,140,125,1.8,7.56,10.8,"2019JP3085RL",0,"Chaikovski (RUS)","Women",140,0,0,"2019-03-24"
"3709",2019,3084,102,95,2,7,8,"2019JP3084RL",0,"Chaikovski (RUS)","Women",102,0,0,"2019-03-23"
"3710",2019,3083,102,95,2,7,8,"2019JP3083RLT",1,"Chaikovski (RUS)","Women",102,0,0,"2019-03-22"
"3711",2019,3083,102,95,2,7,8,"2019JP3083RLQ",0,"Chaikovski (RUS)","Women",102,0,0,"2019-03-22"
"3712",2019,3082,97,90,2,7,8,"2019JP3082RTRIA",1,"Nizhny Tagil (RUS)","Women",97,0,0,"2019-03-17"
"3713",2019,3082,97,90,2,7,8,"2019JP3082RL",0,"Nizhny Tagil (RUS)","Women",97,0,0,"2019-03-17"
"3714",2019,3081,97,90,2,7,8,"2019JP3081RLT",1,"Nizhny Tagil (RUS)","Women",97,0,0,"2019-03-16"
"3715",2019,3081,97,90,2,7,8,"2019JP3081RLQ",0,"Nizhny Tagil (RUS)","Women",97,0,0,"2019-03-16"
"3716",2019,3081,97,90,2,7,8,"2019JP3081RL",0,"Nizhny Tagil (RUS)","Women",97,0,0,"2019-03-16"
"3717",2019,3079,138,124,1.8,7.45,10.8,"2019JP3079RTRIA",1,"Trondheim (NOR)","Women",138,0,0,"2019-03-14"
"3718",2019,3079,138,124,1.8,7.45,10.8,"2019JP3079RL",0,"Trondheim (NOR)","Women",138,0,0,"2019-03-14"
"3719",2019,3078,138,124,1.8,7.45,10.8,"2019JP3078RLT",1,"Trondheim (NOR)","Women",138,0,0,"2019-03-13"
"3720",2019,3078,138,124,1.8,7.45,10.8,"2019JP3078RLQ",0,"Trondheim (NOR)","Women",138,0,0,"2019-03-13"
"3721",2019,3077,140,123,1.8,7.56,9.9,"2019JP3077RTRIA",1,"Lillehammer (NOR)","Women",140,0,0,"2019-03-12"
"3722",2019,3077,140,123,1.8,7.56,9.9,"2019JP3077RL",0,"Lillehammer (NOR)","Women",140,0,0,"2019-03-12"
"3723",2019,3076,140,123,1.8,7.56,9.9,"2019JP3076RLT",1,"Lillehammer (NOR)","Women",140,0,0,"2019-03-11"
"3724",2019,3076,140,123,1.8,7.56,9.9,"2019JP3076RLQ",0,"Lillehammer (NOR)","Women",140,0,0,"2019-03-11"
"3725",2019,3075,134,120,1.8,7.13,9.9,"2019JP3075RTRIA",1,"Oslo (NOR)","Women",134,0,0,"2019-03-10"
"3726",2019,3075,134,120,1.8,7.13,9.9,"2019JP3075RL",0,"Oslo (NOR)","Women",134,0,0,"2019-03-10"
"3727",2019,3074,134,120,1.8,7.13,9.9,"2019JP3074RLT",1,"Oslo (NOR)","Women",134,0,0,"2019-03-09"
"3728",2019,3074,134,120,1.8,7.13,9.9,"2019JP3074RLQ",0,"Oslo (NOR)","Women",134,0,0,"2019-03-09"
"3729",2019,3073,137,120,1.8,7.56,10.8,"2019JP3073RLQ",0,"Oberstdorf (GER)","Women",137,0,0,"2019-02-17"
"3730",2019,3073,137,120,1.8,7.56,10.8,"2019JP3073RL",0,"Oberstdorf (GER)","Women",137,0,0,"2019-02-17"
"3731",2019,3072,137,120,1.8,7.56,10.8,"2019JP3072RTRIA",1,"Oberstdorf (GER)","Women",137,0,0,"2019-02-16"
"3732",2019,3072,137,120,1.8,7.56,10.8,"2019JP3072RL",0,"Oberstdorf (GER)","Women",137,0,0,"2019-02-16"
"3733",2019,3071,137,120,1.8,7.56,10.8,"2019JP3071RLT",1,"Oberstdorf (GER)","Women",137,0,0,"2019-02-15"
"3734",2019,3071,137,120,1.8,7.56,10.8,"2019JP3071RLQ",0,"Oberstdorf (GER)","Women",137,0,0,"2019-02-15"
"3735",2019,3070,94,85,2,7,8,"2019JP3070RL",0,"Ljubno (SLO)","Women",94,0,0,"2019-02-10"
"3736",2019,3069,94,85,2,7,8,"2019JP3069RTRIA",1,"Ljubno (SLO)","Women",94,1,0,"2019-02-09"
"3737",2019,3069,94,85,2,7,8,"2019JP3069RL",0,"Ljubno (SLO)","Women",94,1,0,"2019-02-09"
"3738",2019,3068,94,85,2,7,8,"2019JP3068RTRIA",1,"Ljubno (SLO)","Women",94,0,0,"2019-02-08"
"3739",2019,3068,94,85,2,7,8,"2019JP3068RL",0,"Ljubno (SLO)","Women",94,0,0,"2019-02-08"
"3740",2019,3067,94,85,2,7,8,"2019JP3067RLT",1,"Ljubno (SLO)","Women",94,0,0,"2019-02-07"
"3741",2019,3067,94,85,2,7,8,"2019JP3067RLQ",0,"Ljubno (SLO)","Women",94,0,0,"2019-02-07"
"3742",2019,3066,90,85,2,4.8,7,"2019JP3066RLQ",0,"Hinzenbach (AUT)","Women",90,0,0,"2019-02-03"
"3743",2019,3066,90,85,2,4.8,7,"2019JP3066RL",0,"Hinzenbach (AUT)","Women",90,0,0,"2019-02-03"
"3744",2019,3065,90,85,2,4.8,7,"2019JP3065RTRIA",1,"Hinzenbach (AUT)","Women",90,0,0,"2019-02-02"
"3745",2019,3065,90,85,2,4.8,7,"2019JP3065RL",0,"Hinzenbach (AUT)","Women",90,0,0,"2019-02-02"
"3746",2019,3064,90,85,2,4.8,7,"2019JP3064RLT",1,"Hinzenbach (AUT)","Women",90,0,0,"2019-02-01"
"3747",2019,3064,90,85,2,4.8,7,"2019JP3064RLQ",0,"Hinzenbach (AUT)","Women",90,0,0,"2019-02-01"
"3748",2019,3063,97,90,2,7,8,"2019JP3063RTRIA",1,"Rasnov (ROU)","Women",97,0,0,"2019-01-27"
"3749",2019,3063,97,90,2,7,8,"2019JP3063RL",0,"Rasnov (ROU)","Women",97,0,0,"2019-01-27"
"3750",2019,3062,97,90,2,7,8,"2019JP3062RTRIA",1,"Rasnov (ROU)","Women",97,0,0,"2019-01-26"
"3751",2019,3062,97,90,2,7,8,"2019JP3062RL",0,"Rasnov (ROU)","Women",97,0,0,"2019-01-26"
"3752",2019,3061,97,90,2,7,8,"2019JP3061RLT",1,"Rasnov (ROU)","Women",97,0,0,"2019-01-25"
"3753",2019,3060,102,95,2,7,8,"2019JP3060RL",0,"Zao (JPN)","Women",102,0,0,"2019-01-20"
"3754",2019,3059,102,95,2,7,8,"2019JP3059RTRIA",1,"Zao (JPN)","Women",102,1,0,"2019-01-19"
"3755",2019,3059,102,95,2,7,8,"2019JP3059RL",0,"Zao (JPN)","Women",102,1,0,"2019-01-19"
"3756",2019,3058,102,95,2,7,8,"2019JP3058RL",0,"Zao (JPN)","Women",102,0,0,"2019-01-18"
"3757",2019,3057,102,95,2,7,8,"2019JP3057RLT",1,"Zao (JPN)","Women",102,0,0,"2019-01-17"
"3758",2019,3056,137,123,1.8,7.4,10.8,"2019JP3056RLQ",0,"Sapporo (JPN)","Women",137,0,0,"2019-01-13"
"3759",2019,3056,137,123,1.8,7.4,10.8,"2019JP3056RL",0,"Sapporo (JPN)","Women",137,0,0,"2019-01-13"
"3760",2019,3055,137,123,1.8,7.4,10.8,"2019JP3055RTRIA",1,"Sapporo (JPN)","Women",137,0,0,"2019-01-12"
"3761",2019,3055,137,123,1.8,7.4,10.8,"2019JP3055RL",0,"Sapporo (JPN)","Women",137,0,0,"2019-01-12"
"3762",2019,3054,137,123,1.8,7.4,10.8,"2019JP3054RLT",1,"Sapporo (JPN)","Women",137,0,0,"2019-01-11"
"3763",2019,3054,137,123,1.8,7.4,10.8,"2019JP3054RLQ",0,"Sapporo (JPN)","Women",137,0,0,"2019-01-11"
"3764",2019,3053,90,81,2,7,8,"2019JP3053RLQ",0,"Premanon (FRA)","Women",90,0,0,"2018-12-16"
"3765",2019,3053,90,81,2,7,8,"2019JP3053RL",0,"Premanon (FRA)","Women",90,0,0,"2018-12-16"
"3766",2019,3052,90,81,2,7,8,"2019JP3052RTRIA",1,"Premanon (FRA)","Women",90,0,0,"2018-12-15"
"3767",2019,3052,90,81,2,7,8,"2019JP3052RL",0,"Premanon (FRA)","Women",90,0,0,"2018-12-15"
"3768",2019,3051,90,81,2,7,8,"2019JP3051RLT",1,"Premanon (FRA)","Women",90,0,0,"2018-12-14"
"3769",2019,3051,90,81,2,7,8,"2019JP3051RLQ",0,"Premanon (FRA)","Women",90,0,0,"2018-12-14"
"3770",2019,3045,140,123,1.8,7.56,9.9,"2019JP3045RTRIA",1,"Lillehammer (NOR)","Women",140,0,0,"2018-12-02"
"3771",2019,3045,140,123,1.8,7.56,9.9,"2019JP3045RLT",1,"Lillehammer (NOR)","Women",140,0,0,"2018-12-02"
"3772",2019,3045,140,123,1.8,7.56,9.9,"2019JP3045RLQ",0,"Lillehammer (NOR)","Women",140,0,0,"2018-12-02"
"3773",2019,3045,140,123,1.8,7.56,9.9,"2019JP3045RL",0,"Lillehammer (NOR)","Women",140,0,0,"2018-12-02"
"3774",2019,3044,98,90,2,7,8,"2019JP3044RLQ",0,"Lillehammer (NOR)","Women",98,0,0,"2018-12-01"
"3775",2019,3044,98,90,2,7,8,"2019JP3044RL",0,"Lillehammer (NOR)","Women",98,0,0,"2018-12-01"
"3776",2019,3043,98,90,2,7,8,"2019JP3043RTRIA",1,"Lillehammer (NOR)","Women",98,0,0,"2018-11-30"
"3777",2019,3043,98,90,2,7,8,"2019JP3043RL",0,"Lillehammer (NOR)","Women",98,0,0,"2018-11-30"
"3778",2019,3042,98,90,2,7,8,"2019JP3042RLT",1,"Lillehammer (NOR)","Women",98,0,0,"2018-11-29"
"3779",2019,3042,98,90,2,7,8,"2019JP3042RLQ",0,"Lillehammer (NOR)","Women",98,0,0,"2018-11-29"
"3780",2020,3282,138,125,1.8,7.45,9.9,"2020JP3282RTRIA",1,"Planica (SLO)","Men",138,0,1,"2020-02-02"
"3781",2020,3282,138,125,1.8,7.45,9.9,"2020JP3282RL",0,"Planica (SLO)","Men",138,0,1,"2020-02-02"
"3782",2020,3281,138,125,1.8,7.45,9.9,"2020JP3281RTRIA",1,"Planica (SLO)","Men",138,0,1,"2020-02-01"
"3783",2020,3281,138,125,1.8,7.45,9.9,"2020JP3281RLT",1,"Planica (SLO)","Men",138,0,1,"2020-02-01"
"3784",2020,3281,138,125,1.8,7.45,9.9,"2020JP3281RL",0,"Planica (SLO)","Men",138,0,1,"2020-02-01"
"3785",2020,3280,104,95,2,5,8,"2020JP3280RL",0,"Val di Fiemme (ITA)","Men",104,0,1,"2020-02-23"
"3786",2020,3279,104,95,2,5,8,"2020JP3279RTRIA",1,"Val di Fiemme (ITA)","Men",104,0,1,"2020-02-22"
"3787",2020,3279,104,95,2,5,8,"2020JP3279RLT",1,"Val di Fiemme (ITA)","Men",104,0,1,"2020-02-22"
"3788",2020,3279,104,95,2,5,8,"2020JP3279RL",0,"Val di Fiemme (ITA)","Men",104,0,1,"2020-02-22"
"3789",2020,3258,142,125,1.8,4.86,10.8,"2020JP3258RTRIA",1,"Bischofshofen (AUT)","Men",142,0,1,"2020-01-12"
"3790",2020,3258,142,125,1.8,4.86,10.8,"2020JP3258RL",0,"Bischofshofen (AUT)","Men",142,0,1,"2020-01-12"
"3791",2020,3257,142,125,1.8,4.86,10.8,"2020JP3257RTRIA",1,"Bischofshofen (AUT)","Men",142,0,1,"2020-01-11"
"3792",2020,3257,142,125,1.8,4.86,10.8,"2020JP3257RLT",1,"Bischofshofen (AUT)","Men",142,0,1,"2020-01-11"
"3793",2020,3257,142,125,1.8,4.86,10.8,"2020JP3257RL",0,"Bischofshofen (AUT)","Men",142,0,1,"2020-01-11"
"3794",2020,3246,140,125,1.8,7.67,10.8,"2020JP3246RTRIA",1,"Klingenthal (GER)","Men",140,0,1,"2020-01-19"
"3795",2020,3246,140,125,1.8,7.67,10.8,"2020JP3246RL",0,"Klingenthal (GER)","Men",140,0,1,"2020-01-19"
"3796",2020,3245,140,125,1.8,7.67,10.8,"2020JP3245RLT",1,"Klingenthal (GER)","Men",140,0,1,"2020-01-18"
"3797",2020,3245,140,125,1.8,7.67,10.8,"2020JP3245RL",0,"Klingenthal (GER)","Men",140,0,1,"2020-01-18"
"3798",2020,3240,137,123,1.8,7.4,10.8,"2020JP3240RTRIA",1,"Sapporo (JPN)","Men",137,0,1,"2020-01-26"
"3799",2020,3240,137,123,1.8,7.4,10.8,"2020JP3240RL",0,"Sapporo (JPN)","Men",137,0,1,"2020-01-26"
"3800",2020,3239,137,123,1.8,7.4,10.8,"2020JP3239RTRIA",1,"Sapporo (JPN)","Men",137,0,1,"2020-01-25"
"3801",2020,3239,137,123,1.8,7.4,10.8,"2020JP3239RLT",1,"Sapporo (JPN)","Men",137,0,1,"2020-01-25"
"3802",2020,3239,137,123,1.8,7.4,10.8,"2020JP3239RL",0,"Sapporo (JPN)","Men",137,0,1,"2020-01-25"
"3803",2020,3238,133,120,1.8,7.2,9.9,"2020JP3238RTRIA",1,"Iron Mountain, MI (USA)","Men",133,0,1,"2020-02-16"
"3804",2020,3238,133,120,1.8,7.2,9.9,"2020JP3238RL",0,"Iron Mountain, MI (USA)","Men",133,0,1,"2020-02-16"
"3805",2020,3237,133,120,1.8,7.2,9.9,"2020JP3237RTRIA",1,"Iron Mountain, MI (USA)","Men",133,0,1,"2020-02-15"
"3806",2020,3237,133,120,1.8,7.2,9.9,"2020JP3237RLT",1,"Iron Mountain, MI (USA)","Men",133,0,1,"2020-02-15"
"3807",2020,3237,133,120,1.8,7.2,9.9,"2020JP3237RL",0,"Iron Mountain, MI (USA)","Men",133,0,1,"2020-02-15"
"3808",2020,3234,117,105,1.8,7.2,8.1,"2020JP3234RTRIA",1,"Brotterode (GER)","Women",117,0,1,"2020-02-09"
"3809",2020,3234,117,105,1.8,7.2,8.1,"2020JP3234RL",0,"Brotterode (GER)","Women",117,0,1,"2020-02-09"
"3810",2020,3233,117,105,1.8,7.2,8.1,"2020JP3233RL",0,"Brotterode (GER)","Men",117,0,1,"2020-02-09"
"3811",2020,3232,117,105,1.8,7.2,8.1,"2020JP3232RLT",1,"Brotterode (GER)","Women",117,0,1,"2020-02-08"
"3812",2020,3232,117,105,1.8,7.2,8.1,"2020JP3232RL",0,"Brotterode (GER)","Women",117,0,1,"2020-02-08"
"3813",2020,3231,117,105,1.8,7.2,8.1,"2020JP3231RTRIA",1,"Brotterode (GER)","Men",117,0,1,"2020-02-08"
"3814",2020,3231,117,105,1.8,7.2,8.1,"2020JP3231RLT",1,"Brotterode (GER)","Men",117,0,1,"2020-02-08"
"3815",2020,3231,117,105,1.8,7.2,8.1,"2020JP3231RL",0,"Brotterode (GER)","Men",117,0,1,"2020-02-08"
"3816",2020,3230,130,116,1.8,7.56,9.9,"2020JP3230RTRIA",1,"Lahti (FIN)","Men",130,0,1,"2020-03-08"
"3817",2020,3230,130,116,1.8,7.56,9.9,"2020JP3230RL",0,"Lahti (FIN)","Men",130,0,1,"2020-03-08"
"3818",2020,3229,130,116,1.8,7.56,9.9,"2020JP3229RTRIA",1,"Lahti (FIN)","Men",130,0,1,"2020-03-07"
"3819",2020,3229,130,116,1.8,7.56,9.9,"2020JP3229RLT",1,"Lahti (FIN)","Men",130,0,1,"2020-03-07"
"3820",2020,3229,130,116,1.8,7.56,9.9,"2020JP3229RL",0,"Lahti (FIN)","Men",130,0,1,"2020-03-07"
"3821",2020,3228,142,120,1.8,9.54,11.7,"2020JP3228RTRIA",1,"Ruka (FIN)","Men",142,0,1,"2019-12-15"
"3822",2020,3228,142,120,1.8,9.54,11.7,"2020JP3228RL",0,"Ruka (FIN)","Men",142,0,1,"2019-12-15"
"3823",2020,3227,142,120,1.8,9.54,11.7,"2020JP3227RLT",1,"Ruka (FIN)","Men",142,0,1,"2019-12-14"
"3824",2020,3227,142,120,1.8,9.54,11.7,"2020JP3227RL",0,"Ruka (FIN)","Men",142,0,1,"2019-12-14"
"3825",2020,3206,139,124,1.8,7.56,10.8,"2020JP3206RTRIA",1,"Rena (NOR)","Men",139,0,1,"2020-02-29"
"3826",2020,3206,139,124,1.8,7.56,10.8,"2020JP3206RLT",1,"Rena (NOR)","Men",139,0,1,"2020-02-29"
"3827",2020,3206,139,124,1.8,7.56,10.8,"2020JP3206RL",0,"Rena (NOR)","Men",139,0,1,"2020-02-29"
"3828",2020,3205,109,99,2,7,8,"2020JP3205RTRIA",1,"Rena (NOR)","Women",109,0,1,"2020-01-26"
"3829",2020,3205,109,99,2,7,8,"2020JP3205RL",0,"Rena (NOR)","Women",109,0,1,"2020-01-26"
"3830",2020,3204,109,99,2,7,8,"2020JP3204RTRIA",1,"Rena (NOR)","Women",109,0,1,"2020-01-25"
"3831",2020,3204,109,99,2,7,8,"2020JP3204RLT",1,"Rena (NOR)","Women",109,0,1,"2020-01-25"
"3832",2020,3204,109,99,2,7,8,"2020JP3204RL",0,"Rena (NOR)","Women",109,0,1,"2020-01-25"
"3833",2020,3203,98,90,2,7,8,"2020JP3203RTRIA",1,"Notodden (NOR)","Women",98,0,1,"2019-12-14"
"3834",2020,3203,98,90,2,7,8,"2020JP3203RL",0,"Notodden (NOR)","Women",98,0,1,"2019-12-14"
"3835",2020,3202,98,90,2,7,8,"2020JP3202RTRIA",1,"Notodden (NOR)","Women",98,0,1,"2019-12-13"
"3836",2020,3202,98,90,2,7,8,"2020JP3202RLT",1,"Notodden (NOR)","Women",98,0,1,"2019-12-13"
"3837",2020,3202,98,90,2,7,8,"2020JP3202RL",0,"Notodden (NOR)","Women",98,0,1,"2019-12-13"
"3838",2020,3201,98,90,2,7,8,"2020JP3201RTRIA",1,"Notodden (NOR)","Men",98,0,1,"2019-12-14"
"3839",2020,3201,98,90,2,7,8,"2020JP3201RL",0,"Notodden (NOR)","Men",98,0,1,"2019-12-14"
"3840",2020,3200,98,90,2,7,8,"2020JP3200RTRIA",1,"Notodden (NOR)","Men",98,0,1,"2019-12-13"
"3841",2020,3200,98,90,2,7,8,"2020JP3200RLT",1,"Notodden (NOR)","Men",98,0,1,"2019-12-13"
"3842",2020,3200,98,90,2,7,8,"2020JP3200RL",0,"Notodden (NOR)","Men",98,0,1,"2019-12-13"
