"Province_State" "Country_Region" "Confirmed" "Deaths" "Recovered" "Active"
"2884" "Oregon" "US" 326 4 0 322
"2885" "Oregon" "US" 900 7 0 893
"2886" "Oregon" "US" 7275 87 0 7188
"2887" "Oregon" "US" 411 0 0 411
"2888" "Oregon" "US" 590 6 0 584
"2889" "Oregon" "US" 515 4 0 511
"2890" "Oregon" "US" 288 6 0 282
"2891" "Oregon" "US" 163 2 0 161
"2892" "Oregon" "US" 2823 15 0 2808
"2893" "Oregon" "US" 1069 24 0 1045
"2894" "Oregon" "US" 24 0 0 24
"2895" "Oregon" "US" 142 1 0 141
"2896" "Oregon" "US" 111 1 0 110
"2897" "Oregon" "US" 490 3 0 487
"2898" "Oregon" "US" 4388 41 0 4347
"2899" "Oregon" "US" 942 11 0 931
"2900" "Oregon" "US" 655 6 0 649
"2901" "Oregon" "US" 1160 8 0 1152
"2902" "Oregon" "US" 150 1 0 149
"2903" "Oregon" "US" 4921 52 0 4869
"2904" "Oregon" "US" 692 16 0 676
"2905" "Oregon" "US" 1770 24 0 1746
"2906" "Oregon" "US" 2547 45 0 2502
"2907" "Oregon" "US" 10332 163 0 10169
"2908" "Oregon" "US" 705 7 0 698
"2909" "Oregon" "US" 19396 270 0 19126
"2910" "Oregon" "US" 1431 23 0 1408
"2911" "Oregon" "US" 24 0 0 24
"2912" "Oregon" "US" 159 0 0 159
"2913" "Oregon" "US" 4659 50 0 4609
"2914" "Oregon" "US" 0 0 0 0
"2915" "Oregon" "US" 847 8 0 839
"2916" "Oregon" "US" 72 3 0 69
"2917" "Oregon" "US" 610 19 0 591
"2918" "Oregon" "US" 11982 108 0 11874
"2919" "Oregon" "US" 7 0 0 7
"2920" "Oregon" "US" 1920 18 0 1902
"2921" "Pennsylvania" "US" 2488 51 0 2437
"2922" "Pennsylvania" "US" 33505 570 0 32935
"2923" "Pennsylvania" "US" 2084 47 0 2037
"2924" "Pennsylvania" "US" 4960 169 0 4791
"2925" "Pennsylvania" "US" 1865 50 0 1815
"2926" "Pennsylvania" "US" 15791 472 0 15319
"2927" "Pennsylvania" "US" 5055 86 0 4969
"2928" "Pennsylvania" "US" 2127 43 0 2084
"2929" "Pennsylvania" "US" 20619 719 0 19900
"2930" "Pennsylvania" "US" 5368 92 0 5276
"2931" "Pennsylvania" "US" 5724 103 0 5621
"2932" "Pennsylvania" "US" 32 0 0 32
"2933" "Pennsylvania" "US" 1657 59 0 1598
"2934" "Pennsylvania" "US" 6866 79 0 6787
"2935" "Pennsylvania" "US" 13248 416 0 12832
"2936" "Pennsylvania" "US" 1316 11 0 1305
"2937" "Pennsylvania" "US" 2173 22 0 2151
"2938" "Pennsylvania" "US" 944 13 0 931
"2939" "Pennsylvania" "US" 1633 51 0 1582
"2940" "Pennsylvania" "US" 2444 30 0 2414
"2941" "Pennsylvania" "US" 6352 174 0 6178
"2942" "Pennsylvania" "US" 9083 225 0 8858
"2943" "Pennsylvania" "US" 22258 820 0 21438
"2944" "Pennsylvania" "US" 681 8 0 673
"2945" "Pennsylvania" "US" 6735 90 0 6645
"2946" "Pennsylvania" "US" 2963 27 0 2936
"2947" "Pennsylvania" "US" 123 1 0 122
"2948" "Pennsylvania" "US" 5496 134 0 5362
"2949" "Pennsylvania" "US" 395 7 0 388
"2950" "Pennsylvania" "US" 914 5 0 909
"2951" "Pennsylvania" "US" 1947 62 0 1885
"2952" "Pennsylvania" "US" 2954 57 0 2897
"2953" "Pennsylvania" "US" 1071 9 0 1062
"2954" "Pennsylvania" "US" 814 18 0 796
"2955" "Pennsylvania" "US" 5789 235 0 5554
"2956" "Pennsylvania" "US" 19182 551 0 18631
"2957" "Pennsylvania" "US" 2653 78 0 2575
"2958" "Pennsylvania" "US" 6106 120 0 5986
"2959" "Pennsylvania" "US" 13200 400 0 12800
"2960" "Pennsylvania" "US" 11292 323 0 10969
"2961" "Pennsylvania" "US" 2849 48 0 2801
"2962" "Pennsylvania" "US" 709 5 0 704
"2963" "Pennsylvania" "US" 3603 57 0 3546
"2964" "Pennsylvania" "US" 2302 53 0 2249
"2965" "Pennsylvania" "US" 4010 159 0 3851
"2966" "Pennsylvania" "US" 25008 961 0 24047
"2967" "Pennsylvania" "US" 1055 16 0 1039
"2968" "Pennsylvania" "US" 10539 345 0 10194
"2969" "Pennsylvania" "US" 3086 142 0 2944
"2970" "Pennsylvania" "US" 825 14 0 811
"2971" "Pennsylvania" "US" 72314 2033 0 70281
"2972" "Pennsylvania" "US" 961 27 0 934
"2973" "Pennsylvania" "US" 338 6 0 332
"2974" "Pennsylvania" "US" 4716 196 0 4520
"2975" "Pennsylvania" "US" 1198 24 0 1174
"2976" "Pennsylvania" "US" 2461 23 0 2438
"2977" "Pennsylvania" "US" 83 1 0 82
"2978" "Pennsylvania" "US" 679 36 0 643
"2979" "Pennsylvania" "US" 1208 31 0 1177
"2980" "Pennsylvania" "US" 0 0 0 0
"2981" "Pennsylvania" "US" 1887 19 0 1868
"2982" "Pennsylvania" "US" 1216 12 0 1204
"2983" "Pennsylvania" "US" 440 1 0 439
"2984" "Pennsylvania" "US" 5464 76 0 5388
"2985" "Pennsylvania" "US" 705 12 0 693
"2986" "Pennsylvania" "US" 11177 242 0 10935
"2987" "Pennsylvania" "US" 515 27 0 488
"2988" "Pennsylvania" "US" 13845 262 0 13583
"2989" "Puerto Rico" "US" 169 0 0 169
"2990" "Puerto Rico" "US" 486 0 0 486
"2991" "Puerto Rico" "US" 538 0 0 538
"2992" "Puerto Rico" "US" 358 0 0 358
"2993" "Puerto Rico" "US" 189 0 0 189
"2994" "Puerto Rico" "US" 325 0 0 325
"2995" "Puerto Rico" "US" 1161 0 0 1161
"2996" "Puerto Rico" "US" 97 0 0 97
"2997" "Puerto Rico" "US" 314 0 0 314
"2998" "Puerto Rico" "US" 485 0 0 485
"2999" "Puerto Rico" "US" 4301 0 0 4301
"3000" "Puerto Rico" "US" 301 0 0 301
"3001" "Puerto Rico" "US" 2430 0 0 2430
"3002" "Puerto Rico" "US" 507 0 0 507
"3003" "Puerto Rico" "US" 795 0 0 795
"3004" "Puerto Rico" "US" 3863 0 0 3863
"3005" "Puerto Rico" "US" 525 0 0 525
"3006" "Puerto Rico" "US" 479 0 0 479
"3007" "Puerto Rico" "US" 113 0 0 113
"3008" "Puerto Rico" "US" 374 0 0 374
"3009" "Puerto Rico" "US" 462 0 0 462
"3010" "Puerto Rico" "US" 284 0 0 284
"3011" "Puerto Rico" "US" 290 0 0 290
"3012" "Puerto Rico" "US" 689 0 0 689
"3013" "Puerto Rico" "US" 20 0 0 20
"3014" "Puerto Rico" "US" 871 0 0 871
"3015" "Puerto Rico" "US" 410 0 0 410
"3016" "Puerto Rico" "US" 222 0 0 222
"3017" "Puerto Rico" "US" 100 0 0 100
"3018" "Puerto Rico" "US" 313 0 0 313
"3019" "Puerto Rico" "US" 133 0 0 133
"3020" "Puerto Rico" "US" 2059 0 0 2059
"3021" "Puerto Rico" "US" 790 0 0 790
"3022" "Puerto Rico" "US" 437 0 0 437
"3023" "Puerto Rico" "US" 184 0 0 184
"3024" "Puerto Rico" "US" 593 0 0 593
"3025" "Puerto Rico" "US" 437 0 0 437
"3026" "Puerto Rico" "US" 131 0 0 131
"3027" "Puerto Rico" "US" 407 0 0 407
"3028" "Puerto Rico" "US" 620 0 0 620
"3029" "Puerto Rico" "US" 99 0 0 99
"3030" "Puerto Rico" "US" 296 0 0 296
"3031" "Puerto Rico" "US" 90 0 0 90
"3032" "Puerto Rico" "US" 527 0 0 527
"3033" "Puerto Rico" "US" 387 0 0 387
"3034" "Puerto Rico" "US" 231 0 0 231
"3035" "Puerto Rico" "US" 579 0 0 579
"3036" "Puerto Rico" "US" 52 0 0 52
"3037" "Puerto Rico" "US" 108 0 0 108
"3038" "Puerto Rico" "US" 765 0 0 765
"3039" "Puerto Rico" "US" 531 0 0 531
"3040" "Puerto Rico" "US" 608 0 0 608
"3041" "Puerto Rico" "US" 355 0 0 355
"3042" "Puerto Rico" "US" 638 0 0 638
"3043" "Puerto Rico" "US" 344 0 0 344
"3044" "Puerto Rico" "US" 185 0 0 185
"3045" "Puerto Rico" "US" 124 0 0 124
"3046" "Puerto Rico" "US" 218 0 0 218
"3047" "Puerto Rico" "US" 1096 0 0 1096
"3048" "Puerto Rico" "US" 305 0 0 305
"3049" "Puerto Rico" "US" 172 0 0 172
"3050" "Puerto Rico" "US" 710 0 0 710
"3051" "Puerto Rico" "US" 127 0 0 127
"3052" "Puerto Rico" "US" 290 0 0 290
"3053" "Puerto Rico" "US" 203 0 0 203
"3054" "Puerto Rico" "US" 9057 0 0 9057
"3055" "Puerto Rico" "US" 679 0 0 679
"3056" "Puerto Rico" "US" 582 0 0 582
"3057" "Puerto Rico" "US" 161 0 0 161
"3058" "Puerto Rico" "US" 1701 0 0 1701
"3059" "Puerto Rico" "US" 1748 0 0 1748
"3060" "Puerto Rico" "US" 1407 0 0 1407
"3061" "Puerto Rico" "US" 1567 1192 0 375
"3062" "Puerto Rico" "US" 314 0 0 314
"3063" "Puerto Rico" "US" 819 0 0 819
"3064" "Puerto Rico" "US" 1268 0 0 1268
"3065" "Puerto Rico" "US" 28 0 0 28
"3066" "Puerto Rico" "US" 368 0 0 368
"3067" "Puerto Rico" "US" 322 0 0 322
"3068" "Puerto Rico" "US" 348 0 0 348
"3069" "Recovered" "US" 0 0 5624444 -5624444
"3070" "Rhode Island" "US" 1369 48 0 1321
"3071" "Rhode Island" "US" 6109 145 0 5964
"3072" "Rhode Island" "US" 1380 10 0 1370
"3073" "Rhode Island" "US" 40206 1060 0 39146
"3074" "Rhode Island" "US" 10432 59 0 10373
"3075" "Rhode Island" "US" 2641 91 0 2550
"3076" "South Carolina" "US" 1036 23 0 1013
"3077" "South Carolina" "US" 6892 105 0 6787
"3078" "South Carolina" "US" 456 9 0 447
"3079" "South Carolina" "US" 8741 239 0 8502
"3080" "South Carolina" "US" 779 38 0 741
"3081" "South Carolina" "US" 1025 26 0 999
"3082" "South Carolina" "US" 7519 94 0 7425
"3083" "South Carolina" "US" 7475 105 0 7370
"3084" "South Carolina" "US" 582 19 0 563
"3085" "South Carolina" "US" 20783 301 0 20482
"3086" "South Carolina" "US" 2291 69 0 2222
"3087" "South Carolina" "US" 1703 38 0 1665
"3088" "South Carolina" "US" 1866 55 0 1811
"3089" "South Carolina" "US" 1440 70 0 1370
"3090" "South Carolina" "US" 1543 51 0 1492
"3091" "South Carolina" "US" 3242 77 0 3165
"3092" "South Carolina" "US" 1632 53 0 1579
"3093" "South Carolina" "US" 6269 115 0 6154
"3094" "South Carolina" "US" 1257 24 0 1233
"3095" "South Carolina" "US" 1090 46 0 1044
"3096" "South Carolina" "US" 7182 222 0 6960
"3097" "South Carolina" "US" 2899 68 0 2831
"3098" "South Carolina" "US" 25990 425 0 25565
"3099" "South Carolina" "US" 3278 86 0 3192
"3100" "South Carolina" "US" 884 35 0 849
"3101" "South Carolina" "US" 15790 276 0 15514
"3102" "South Carolina" "US" 1098 23 0 1075
"3103" "South Carolina" "US" 3107 69 0 3038
"3104" "South Carolina" "US" 3721 70 0 3651
"3105" "South Carolina" "US" 2676 69 0 2607
"3106" "South Carolina" "US" 907 40 0 867
"3107" "South Carolina" "US" 12199 236 0 11963
"3108" "South Carolina" "US" 1389 49 0 1340
"3109" "South Carolina" "US" 1535 20 0 1515
"3110" "South Carolina" "US" 356 8 0 348
"3111" "South Carolina" "US" 2236 68 0 2168
"3112" "South Carolina" "US" 3722 44 0 3678
"3113" "South Carolina" "US" 4008 138 0 3870
"3114" "South Carolina" "US" 7216 96 0 7120
"3115" "South Carolina" "US" 21507 306 0 21201
"3116" "South Carolina" "US" 828 27 0 801
"3117" "South Carolina" "US" 13790 299 0 13491
"3118" "South Carolina" "US" 4412 103 0 4309
"3119" "South Carolina" "US" 0 0 0 0
"3120" "South Carolina" "US" 1184 32 0 1152
"3121" "South Carolina" "US" 1724 52 0 1672
"3122" "South Carolina" "US" 10840 148 0 10692
"3123" "South Dakota" "US" 378 7 0 371
"3124" "South Dakota" "US" 2376 32 0 2344
"3125" "South Dakota" "US" 328 5 0 323
"3126" "South Dakota" "US" 1401 20 0 1381
"3127" "South Dakota" "US" 2594 20 0 2574
"3128" "South Dakota" "US" 3862 30 0 3832
"3129" "South Dakota" "US" 593 5 0 588
"3130" "South Dakota" "US" 391 10 0 381
"3131" "South Dakota" "US" 767 14 0 753
"3132" "South Dakota" "US" 107 1 0 106
"3133" "South Dakota" "US" 960 6 0 954
"3134" "South Dakota" "US" 273 1 0 272
"3135" "South Dakota" "US" 1429 11 0 1418
"3136" "South Dakota" "US" 2888 57 0 2831
"3137" "South Dakota" "US" 419 5 0 414
"3138" "South Dakota" "US" 591 7 0 584
"3139" "South Dakota" "US" 2505 42 0 2463
"3140" "South Dakota" "US" 417 11 0 406
"3141" "South Dakota" "US" 347 3 0 344
"3142" "South Dakota" "US" 1096 6 0 1090
"3143" "South Dakota" "US" 318 5 0 313
"3144" "South Dakota" "US" 278 3 0 275
"3145" "South Dakota" "US" 378 10 0 368
"3146" "South Dakota" "US" 288 10 0 278
"3147" "South Dakota" "US" 718 15 0 703
"3148" "South Dakota" "US" 451 23 0 428
"3149" "South Dakota" "US" 170 3 0 167
"3150" "South Dakota" "US" 525 19 0 506
"3151" "South Dakota" "US" 294 1 0 293
"3152" "South Dakota" "US" 283 3 0 280
"3153" "South Dakota" "US" 83 0 0 83
"3154" "South Dakota" "US" 1751 21 0 1730
"3155" "South Dakota" "US" 613 13 0 600
"3156" "South Dakota" "US" 125 0 0 125
"3157" "South Dakota" "US" 218 8 0 210
"3158" "South Dakota" "US" 244 13 0 231
"3159" "South Dakota" "US" 63 0 0 63
"3160" "South Dakota" "US" 462 12 0 450
"3161" "South Dakota" "US" 902 12 0 890
"3162" "South Dakota" "US" 2202 23 0 2179
"3163" "South Dakota" "US" 5760 55 0 5705
"3164" "South Dakota" "US" 477 8 0 469
"3165" "South Dakota" "US" 207 3 0 204
"3166" "South Dakota" "US" 614 19 0 595
"3167" "South Dakota" "US" 157 1 0 156
"3168" "South Dakota" "US" 1897 16 0 1881
"3169" "South Dakota" "US" 192 1 0 191
"3170" "South Dakota" "US" 205 5 0 200
"3171" "South Dakota" "US" 21771 204 0 21567
"3172" "South Dakota" "US" 453 12 0 441
"3173" "South Dakota" "US" 1722 27 0 1695
"3174" "South Dakota" "US" 9349 90 0 9259
"3175" "South Dakota" "US" 224 2 0 222
"3176" "South Dakota" "US" 284 2 0 282
"3177" "South Dakota" "US" 786 22 0 764
"3178" "South Dakota" "US" 287 3 0 284
"3179" "South Dakota" "US" 610 19 0 591
"3180" "South Dakota" "US" 240 1 0 239
"3181" "South Dakota" "US" 98 3 0 95
"3182" "South Dakota" "US" 1021 15 0 1006
"3183" "South Dakota" "US" 560 9 0 551
"3184" "South Dakota" "US" 843 46 0 797
"3185" "South Dakota" "US" 0 0 0 0
"3186" "South Dakota" "US" 1315 25 0 1290
"3187" "South Dakota" "US" 539 13 0 526
"3188" "South Dakota" "US" 2053 15 0 2038
"3189" "South Dakota" "US" 239 7 0 232
"3190" "Tennessee" "US" 3361 32 0 3329
"3191" "Tennessee" "US" 3046 40 0 3006
"3192" "Tennessee" "US" 909 16 0 893
"3193" "Tennessee" "US" 1237 5 0 1232
"3194" "Tennessee" "US" 6377 65 0 6312
"3195" "Tennessee" "US" 5877 38 0 5839
"3196" "Tennessee" "US" 1730 24 0 1706
"3197" "Tennessee" "US" 850 4 0 846
"3198" "Tennessee" "US" 1938 36 0 1902
"3199" "Tennessee" "US" 3096 64 0 3032
"3200" "Tennessee" "US" 1747 17 0 1730
"3201" "Tennessee" "US" 1088 24 0 1064
"3202" "Tennessee" "US" 1031 10 0 1021
"3203" "Tennessee" "US" 596 19 0 577
"3204" "Tennessee" "US" 1770 30 0 1740
"3205" "Tennessee" "US" 3146 44 0 3102
"3206" "Tennessee" "US" 1209 29 0 1180
"3207" "Tennessee" "US" 2806 38 0 2768
"3208" "Tennessee" "US" 45923 438 0 45485
"3209" "Tennessee" "US" 1324 25 0 1299
"3210" "Tennessee" "US" 991 13 0 978
"3211" "Tennessee" "US" 3136 39 0 3097
"3212" "Tennessee" "US" 3391 52 0 3339
"3213" "Tennessee" "US" 2444 40 0 2404
"3214" "Tennessee" "US" 1290 24 0 1266
"3215" "Tennessee" "US" 2350 40 0 2310
"3216" "Tennessee" "US" 3540 72 0 3468
"3217" "Tennessee" "US" 1606 50 0 1556
"3218" "Tennessee" "US" 1124 19 0 1105
"3219" "Tennessee" "US" 3449 75 0 3374
"3220" "Tennessee" "US" 840 14 0 826
"3221" "Tennessee" "US" 3810 63 0 3747
"3222" "Tennessee" "US" 18824 177 0 18647
"3223" "Tennessee" "US" 209 4 0 205
"3224" "Tennessee" "US" 2337 38 0 2299
"3225" "Tennessee" "US" 1918 29 0 1889
"3226" "Tennessee" "US" 2218 36 0 2182
"3227" "Tennessee" "US" 1717 30 0 1687
"3228" "Tennessee" "US" 2040 34 0 2006
"3229" "Tennessee" "US" 1681 23 0 1658
"3230" "Tennessee" "US" 1281 19 0 1262
"3231" "Tennessee" "US" 609 21 0 588
"3232" "Tennessee" "US" 793 9 0 784
"3233" "Tennessee" "US" 749 11 0 738
"3234" "Tennessee" "US" 2558 35 0 2523
"3235" "Tennessee" "US" 1495 24 0 1471
"3236" "Tennessee" "US" 21218 172 0 21046
"3237" "Tennessee" "US" 1220 7 0 1213
"3238" "Tennessee" "US" 2162 23 0 2139
"3239" "Tennessee" "US" 2996 38 0 2958
"3240" "Tennessee" "US" 841 16 0 825
"3241" "Tennessee" "US" 1864 23 0 1841
"3242" "Tennessee" "US" 2517 21 0 2496
"3243" "Tennessee" "US" 1964 31 0 1933
"3244" "Tennessee" "US" 5796 117 0 5679
"3245" "Tennessee" "US" 1239 19 0 1220
"3246" "Tennessee" "US" 1918 22 0 1896
"3247" "Tennessee" "US" 6475 77 0 6398
"3248" "Tennessee" "US" 2882 57 0 2825
"3249" "Tennessee" "US" 1466 33 0 1433
"3250" "Tennessee" "US" 547 12 0 535
"3251" "Tennessee" "US" 2429 46 0 2383
"3252" "Tennessee" "US" 7353 87 0 7266
"3253" "Tennessee" "US" 426 3 0 423
"3254" "Tennessee" "US" 834 7 0 827
"3255" "Tennessee" "US" 2854 56 0 2798
"3256" "Tennessee" "US" 9329 55 0 9274
"3257" "Tennessee" "US" 1599 37 0 1562
"3258" "Tennessee" "US" 523 22 0 501
"3259" "Tennessee" "US" 415 15 0 400
"3260" "Tennessee" "US" 722 15 0 707
"3261" "Tennessee" "US" 6263 85 0 6178
"3262" "Tennessee" "US" 1924 35 0 1889
"3263" "Tennessee" "US" 2652 33 0 2619
"3264" "Tennessee" "US" 4188 57 0 4131
"3265" "Tennessee" "US" 19594 175 0 19419
"3266" "Tennessee" "US" 1228 8 0 1220
"3267" "Tennessee" "US" 604 5 0 599
"3268" "Tennessee" "US" 5409 39 0 5370
"3269" "Tennessee" "US" 51030 705 0 50325
"3270" "Tennessee" "US" 1535 20 0 1515
"3271" "Tennessee" "US" 640 18 0 622
"3272" "Tennessee" "US" 7279 117 0 7162
"3273" "Tennessee" "US" 10928 144 0 10784
"3274" "Tennessee" "US" 3959 39 0 3920
"3275" "Tennessee" "US" 1936 12 0 1924
"3276" "Tennessee" "US" 5695 30 0 5665
"3277" "Tennessee" "US" 992 28 0 964
"3278" "Tennessee" "US" 787 5 0 782
"3279" "Tennessee" "US" 403 3 0 400
"3280" "Tennessee" "US" 2642 20 0 2622
"3281" "Tennessee" "US" 6820 120 0 6700
"3282" "Tennessee" "US" 2002 12 0 1990
"3283" "Tennessee" "US" 2315 37 0 2278
"3284" "Tennessee" "US" 1974 20 0 1954
"3285" "Tennessee" "US" 12426 87 0 12339
"3286" "Tennessee" "US" 8319 89 0 8230
"3287" "Texas" "US" 3223 50 0 3173
"3288" "Texas" "US" 1135 15 0 1120
"3289" "Texas" "US" 2715 107 0 2608
"3290" "Texas" "US" 457 20 0 437
"3291" "Texas" "US" 303 2 0 301
"3292" "Texas" "US" 58 3 0 55
"3293" "Texas" "US" 1673 43 0 1630
"3294" "Texas" "US" 682 13 0 669
"3295" "Texas" "US" 503 9 0 494
"3296" "Texas" "US" 284 11 0 273
"3297" "Texas" "US" 2526 38 0 2488
"3298" "Texas" "US" 59 5 0 54
"3299" "Texas" "US" 2082 40 0 2042
"3300" "Texas" "US" 9170 126 0 9044
"3301" "Texas" "US" 86986 1537 0 85449
"3302" "Texas" "US" 191 6 0 185
"3303" "Texas" "US" 5 0 0 5
"3304" "Texas" "US" 552 16 0 536
"3305" "Texas" "US" 2605 107 0 2498
"3306" "Texas" "US" 15734 207 0 15527
"3307" "Texas" "US" 11672 117 0 11555
"3308" "Texas" "US" 724 6 0 718
"3309" "Texas" "US" 43 1 0 42
"3310" "Texas" "US" 422 25 0 397
"3311" "Texas" "US" 991 37 0 954
"3312" "Texas" "US" 704 11 0 693
"3313" "Texas" "US" 1526 19 0 1507
"3314" "Texas" "US" 1924 39 0 1885
"3315" "Texas" "US" 1025 10 0 1015
"3316" "Texas" "US" 256 10 0 246
"3317" "Texas" "US" 26575 1129 0 25446
"3318" "Texas" "US" 484 15 0 469
"3319" "Texas" "US" 129 3 0 126
"3320" "Texas" "US" 787 36 0 751
"3321" "Texas" "US" 504 8 0 496
"3322" "Texas" "US" 2168 10 0 2158
"3323" "Texas" "US" 1768 62 0 1706
"3324" "Texas" "US" 943 2 0 941
"3325" "Texas" "US" 407 7 0 400
"3326" "Texas" "US" 162 5 0 157
"3327" "Texas" "US" 198 9 0 189
"3328" "Texas" "US" 192 8 0 184
"3329" "Texas" "US" 29239 277 0 28962
"3330" "Texas" "US" 61 2 0 59
"3331" "Texas" "US" 721 7 0 714
"3332" "Texas" "US" 3466 117 0 3349
"3333" "Texas" "US" 563 9 0 554
"3334" "Texas" "US" 127 3 0 124
"3335" "Texas" "US" 1188 15 0 1173
"3336" "Texas" "US" 2650 17 0 2633
"3337" "Texas" "US" 68 4 0 64
"3338" "Texas" "US" 239 8 0 231
"3339" "Texas" "US" 297 7 0 290
"3340" "Texas" "US" 183 16 0 167
"3341" "Texas" "US" 228 3 0 225
"3342" "Texas" "US" 435 15 0 420
"3343" "Texas" "US" 148172 1667 0 146505
"3344" "Texas" "US" 1264 37 0 1227
"3345" "Texas" "US" 1304 46 0 1258
"3346" "Texas" "US" 1583 41 0 1542
"3347" "Texas" "US" 64 2 0 62
"3348" "Texas" "US" 26034 242 0 25792
"3349" "Texas" "US" 71 5 0 66
"3350" "Texas" "US" 387 9 0 378
"3351" "Texas" "US" 119 2 0 117
"3352" "Texas" "US" 653 24 0 629
"3353" "Texas" "US" 408 9 0 399
"3354" "Texas" "US" 9754 151 0 9603
"3355" "Texas" "US" 119 2 0 117
"3356" "Texas" "US" 89762 1233 0 88529
"3357" "Texas" "US" 7905 127 0 7778
"3358" "Texas" "US" 1514 22 0 1492
"3359" "Texas" "US" 837 15 0 822
"3360" "Texas" "US" 1097 42 0 1055
"3361" "Texas" "US" 881 29 0 852
"3362" "Texas" "US" 173 4 0 169
"3363" "Texas" "US" 200 16 0 184
"3364" "Texas" "US" 35 4 0 31
"3365" "Texas" "US" 24372 345 0 24027
"3366" "Texas" "US" 256 10 0 246
"3367" "Texas" "US" 545 14 0 531
"3368" "Texas" "US" 1218 10 0 1208
"3369" "Texas" "US" 1040 18 0 1022
"3370" "Texas" "US" 15537 188 0 15349
"3371" "Texas" "US" 169 15 0 154
"3372" "Texas" "US" 773 11 0 762
"3373" "Texas" "US" 30 1 0 29
"3374" "Texas" "US" 183 6 0 177
"3375" "Texas" "US" 1322 24 0 1298
"3376" "Texas" "US" 1392 24 0 1368
"3377" "Texas" "US" 4773 120 0 4653
"3378" "Texas" "US" 3426 117 0 3309
"3379" "Texas" "US" 1451 41 0 1410
"3380" "Texas" "US" 4653 87 0 4566
"3381" "Texas" "US" 4416 102 0 4314
"3382" "Texas" "US" 136 3 0 133
"3383" "Texas" "US" 322 8 0 314
"3384" "Texas" "US" 257 9 0 248
"3385" "Texas" "US" 118 4 0 114
"3386" "Texas" "US" 1625 42 0 1583
"3387" "Texas" "US" 198961 3067 0 195894
"3388" "Texas" "US" 1273 46 0 1227
"3389" "Texas" "US" 262 0 0 262
"3390" "Texas" "US" 105 5 0 100
"3391" "Texas" "US" 7644 106 0 7538
"3392" "Texas" "US" 271 1 0 270
"3393" "Texas" "US" 1933 56 0 1877
"3394" "Texas" "US" 45387 2090 0 43297
"3395" "Texas" "US" 1258 22 0 1236
"3396" "Texas" "US" 1427 59 0 1368
"3397" "Texas" "US" 1832 55 0 1777
"3398" "Texas" "US" 913 56 0 857
"3399" "Texas" "US" 595 17 0 578
"3400" "Texas" "US" 2223 43 0 2180
"3401" "Texas" "US" 275 4 0 271
"3402" "Texas" "US" 2908 64 0 2844
"3403" "Texas" "US" 724 29 0 695
"3404" "Texas" "US" 35 0 0 35
"3405" "Texas" "US" 281 4 0 277
"3406" "Texas" "US" 850 16 0 834
"3407" "Texas" "US" 559 37 0 522
"3408" "Texas" "US" 74 1 0 73
"3409" "Texas" "US" 11000 184 0 10816
"3410" "Texas" "US" 234 8 0 226
"3411" "Texas" "US" 2140 56 0 2084
"3412" "Texas" "US" 6364 117 0 6247
"3413" "Texas" "US" 1656 12 0 1644
"3414" "Texas" "US" 1024 19 0 1005
"3415" "Texas" "US" 5639 87 0 5552
"3416" "Texas" "US" 599 17 0 582
"3417" "Texas" "US" 13 2 0 11
"3418" "Texas" "US" 26 1 0 25
"3419" "Texas" "US" 1085 25 0 1060
"3420" "Texas" "US" 135 4 0 131
"3421" "Texas" "US" 2 0 0 2
"3422" "Texas" "US" 96 2 0 94
"3423" "Texas" "US" 1242 55 0 1187
"3424" "Texas" "US" 125 10 0 115
"3425" "Texas" "US" 425 14 0 411
"3426" "Texas" "US" 2787 75 0 2712
"3427" "Texas" "US" 1134 51 0 1083
"3428" "Texas" "US" 450 11 0 439
"3429" "Texas" "US" 1443 44 0 1399
"3430" "Texas" "US" 326 19 0 307
"3431" "Texas" "US" 470 17 0 453
"3432" "Texas" "US" 2629 69 0 2560
"3433" "Texas" "US" 848 20 0 828
"3434" "Texas" "US" 163 1 0 162
"3435" "Texas" "US" 503 10 0 493
"3436" "Texas" "US" 352 5 0 347
"3437" "Texas" "US" 1 0 0 1
"3438" "Texas" "US" 34445 402 0 34043
"3439" "Texas" "US" 409 10 0 399
"3440" "Texas" "US" 879 15 0 864
"3441" "Texas" "US" 187 17 0 170
"3442" "Texas" "US" 254 8 0 246
"3443" "Texas" "US" 138 2 0 136
"3444" "Texas" "US" 1365 63 0 1302
"3445" "Texas" "US" 5125 178 0 4947
"3446" "Texas" "US" 286 7 0 279
"3447" "Texas" "US" 15092 208 0 14884
"3448" "Texas" "US" 30 1 0 29
"3449" "Texas" "US" 1616 50 0 1566
"3450" "Texas" "US" 118 3 0 115
"3451" "Texas" "US" 8109 150 0 7959
"3452" "Texas" "US" 690 9 0 681
"3453" "Texas" "US" 175 7 0 168
"3454" "Texas" "US" 380 7 0 373
"3455" "Texas" "US" 809 23 0 786
"3456" "Texas" "US" 18934 216 0 18718
"3457" "Texas" "US" 1715 35 0 1680
"3458" "Texas" "US" 291 8 0 283
"3459" "Texas" "US" 26 2 0 24
"3460" "Texas" "US" 2039 89 0 1950
"3461" "Texas" "US" 1948 41 0 1907
"3462" "Texas" "US" 201 16 0 185
"3463" "Texas" "US" 861 12 0 849
"3464" "Texas" "US" 25401 501 0 24900
"3465" "Texas" "US" 666 8 0 658
"3466" "Texas" "US" 57 2 0 55
"3467" "Texas" "US" 2563 55 0 2508
"3468" "Texas" "US" 1190 35 0 1155
